"route_id","agency_id","route_short_name","route_long_name","route_type","route_color","route_text_color","route_desc"
"3417933_3",7687,"964","",3,"","",""
"3417932_3",7687,"961","",3,"","",""
"3417931_3",7687,"958","",3,"","",""
"3417930_3",7687,"955","",3,"","",""
"3417929_3",7687,"951","",3,"","",""
"3417928_3",7687,"950","",3,"","",""
"3417927_3",7687,"950V","",3,"","",""
"3417926_3",7687,"949","",3,"","",""
"3417925_3",7687,"947","",3,"","",""
"3417924_3",7687,"936","",3,"","",""
"3417923_3",7687,"928","",3,"","",""
"3417922_3",7687,"928V","",3,"","",""
"3417921_3",7687,"924","",3,"","",""
"3417920_3",7687,"923","",3,"","",""
"3417919_3",7687,"921","",3,"","",""
"3417918_3",7687,"921V","",3,"","",""
"3417917_3",7687,"906","",3,"","",""
"3417916_3",7687,"904","",3,"","",""
"3417915_3",7687,"903","",3,"","",""
"3417914_3",7687,"902","",3,"","",""
"3417913_3",7687,"901","",3,"","",""
"3417912_3",7687,"889","",3,"","",""
"3417911_3",7687,"875","",3,"","",""
"3417910_3",7687,"874","",3,"","",""
"3417909_3",7687,"873","",3,"","",""
"3417908_3",7687,"872","",3,"","",""
"3417907_3",7687,"871","",3,"","",""
"3417906_3",7687,"870","",3,"","",""
"3417905_3",7687,"858","",3,"","",""
"3417904_3",7687,"857","",3,"","",""
"3417903_3",7687,"855","",3,"","",""
"3417902_3",7687,"854","",3,"","",""
"3417901_3",7687,"853","",3,"","",""
"3417900_3",7687,"852","",3,"","",""
"3417899_3",7687,"851","",3,"","",""
"3417898_3",7687,"843","",3,"","",""
"3417897_3",7687,"840","",3,"","",""
"3417896_3",7687,"839","",3,"","",""
"3417895_3",7687,"838","",3,"","",""
"3417894_3",7687,"836","",3,"","",""
"3417893_3",7687,"835","",3,"","",""
"3417892_3",7687,"833","",3,"","",""
"3417891_3",7687,"832","",3,"","",""
"3417890_3",7687,"830","",3,"","",""
"3417889_3",7687,"829","",3,"","",""
"3417888_3",7687,"828","",3,"","",""
"3417887_3",7687,"826","",3,"","",""
"3417886_3",7687,"825","",3,"","",""
"3417885_3",7687,"823","",3,"","",""
"3417884_3",7687,"822","",3,"","",""
"3417883_3",7687,"820","",3,"","",""
"3417882_3",7687,"815","",3,"","",""
"3417881_3",7687,"810","",3,"","",""
"3417880_3",7687,"805","",3,"","",""
"3417879_3",7687,"804","",3,"","",""
"3417878_3",7687,"803","",3,"","",""
"3417877_3",7687,"791","",3,"","",""
"3417876_3",7687,"786","",3,"","",""
"3417875_3",7687,"785","",3,"","",""
"3417874_3",7687,"736","",3,"","",""
"3417873_3",7687,"729","",3,"","",""
"3417872_3",7687,"728","",3,"","",""
"3417871_3",7687,"727","",3,"","",""
"3417870_3",7687,"725","",3,"","",""
"3417869_3",7687,"723","",3,"","",""
"3417868_3",7687,"721","",3,"","",""
"3417867_3",7687,"708","",3,"","",""
"3417866_3",7687,"707","",3,"","",""
"3417865_3",7687,"706","",3,"","",""
"3417864_3",7687,"704","",3,"","",""
"3417863_3",7687,"703","",3,"","",""
"3417862_3",7687,"698","",3,"","",""
"3417861_3",7687,"695","",3,"","",""
"3417860_3",7687,"693","",3,"","",""
"3417859_3",7687,"692","",3,"","",""
"3417858_3",7687,"691","",3,"","",""
"3417857_3",7687,"690","",3,"","",""
"3417856_3",7687,"690V","",3,"","",""
"3417855_3",7687,"684","",3,"","",""
"3417854_3",7687,"683","",3,"","",""
"3417853_3",7687,"682","",3,"","",""
"3417852_3",7687,"681","",3,"","",""
"3417851_3",7687,"680","",3,"","",""
"3417850_3",7687,"651","",3,"","",""
"3417849_3",7687,"650","",3,"","",""
"3417848_3",7687,"641","",3,"","",""
"3417847_3",7687,"640","",3,"","",""
"3417846_3",7687,"639","",3,"","",""
"3417845_3",7687,"638","",3,"","",""
"3417844_3",7687,"637","",3,"","",""
"3417843_3",7687,"635","",3,"","",""
"3417842_3",7687,"634","",3,"","",""
"3417841_3",7687,"633","",3,"","",""
"3417840_3",7687,"631","",3,"","",""
"3417839_3",7687,"630","",3,"","",""
"3417838_3",7687,"624","",3,"","",""
"3417837_3",7687,"623","",3,"","",""
"3417836_3",7687,"622","",3,"","",""
"3417835_3",7687,"621","",3,"","",""
"3417834_3",7687,"620","",3,"","",""
"3417833_3",7687,"619","",3,"","",""
"3417832_3",7687,"618","",3,"","",""
"3417831_3",7687,"617","",3,"","",""
"3417830_3",7687,"616","",3,"","",""
"3417829_3",7687,"615","",3,"","",""
"3417828_3",7687,"614","",3,"","",""
"3417827_3",7687,"603","",3,"","",""
"3417826_3",7687,"602","",3,"","",""
"3417825_3",7687,"601","",3,"","",""
"3417824_3",7687,"580","",3,"","",""
"3417823_3",7687,"570","",3,"","",""
"3417822_3",7687,"569","",3,"","",""
"3417821_3",7687,"568","",3,"","",""
"3417820_3",7687,"567","",3,"","",""
"3417819_3",7687,"565","",3,"","",""
"3417818_3",7687,"564","",3,"","",""
"3417817_3",7687,"562","",3,"","",""
"3417816_3",7687,"561","",3,"","",""
"3417815_3",7687,"560","",3,"","",""
"3417814_3",7687,"550","",3,"","",""
"3417813_3",7687,"540","",3,"","",""
"3417812_3",7687,"531","",3,"","",""
"3417811_3",7687,"530","",3,"","",""
"3417810_3",7687,"520","",3,"","",""
"3417809_3",7687,"515","",3,"","",""
"3417808_3",7687,"512","",3,"","",""
"3417807_3",7687,"511","",3,"","",""
"3417806_3",7687,"507","",3,"","",""
"3417805_3",7687,"505","",3,"","",""
"3417804_3",7687,"502","",3,"","",""
"3417803_3",7687,"501","",3,"","",""
"3417802_3",7687,"469","",3,"","",""
"3417801_3",7687,"466","",3,"","",""
"3417800_3",7687,"465","",3,"","",""
"3417799_3",7687,"464","",3,"","",""
"3417798_3",7687,"463","",3,"","",""
"3417797_3",7687,"462","",3,"","",""
"3417796_3",7687,"461","",3,"","",""
"3417795_3",7687,"460","",3,"","",""
"3417794_3",7687,"453","",3,"","",""
"3417793_3",7687,"452","",3,"","",""
"3417792_3",7687,"451","",3,"","",""
"3417791_3",7687,"447","",3,"","",""
"3417790_3",7687,"446","",3,"","",""
"3417789_3",7687,"445","",3,"","",""
"3417788_3",7687,"444","",3,"","",""
"3417787_3",7687,"443","",3,"","",""
"3417786_3",7687,"442","",3,"","",""
"3417785_3",7687,"440","",3,"","",""
"3417784_3",7687,"413","",3,"","",""
"3417783_3",7687,"411","",3,"","",""
"3417782_3",7687,"381","",3,"","",""
"3417781_3",7687,"379","",3,"","",""
"3417780_3",7687,"378","",3,"","",""
"3417779_3",7687,"377","",3,"","",""
"3417778_3",7687,"376","",3,"","",""
"3417777_3",7687,"375","",3,"","",""
"3417776_3",7687,"374","",3,"","",""
"3417775_3",7687,"373","",3,"","",""
"3417774_3",7687,"372","",3,"","",""
"3417773_3",7687,"370","",3,"","",""
"3417772_3",7687,"310","",3,"","",""
"3417771_3",7687,"302","",3,"","",""
"3417770_3",7687,"301","",3,"","",""
"3417769_3",7687,"295","",3,"","",""
"3417768_3",7687,"294","",3,"","",""
"3417767_3",7687,"293","",3,"","",""
"3417766_3",7687,"291","",3,"","",""
"3417765_3",7687,"290","",3,"","",""
"3417764_3",7687,"N272","",3,"","",""
"3417763_3",7687,"271","",3,"","",""
"3417762_3",7687,"270","",3,"","",""
"3417761_3",7687,"269","",3,"","",""
"3417760_3",7687,"268","",3,"","",""
"3417759_3",7687,"267","",3,"","",""
"3417758_3",7687,"266","",3,"","",""
"3417757_3",7687,"265","",3,"","",""
"3417756_3",7687,"264","",3,"","",""
"3417755_3",7687,"263","",3,"","",""
"3417754_3",7687,"262","",3,"","",""
"3417753_3",7687,"261","",3,"","",""
"3417752_3",7687,"260","",3,"","",""
"3417751_3",7687,"259","",3,"","",""
"3417750_3",7687,"258","",3,"","",""
"3417749_3",7687,"244","",3,"","",""
"3417748_3",7687,"243","",3,"","",""
"3417747_3",7687,"242","",3,"","",""
"3417746_3",7687,"241","",3,"","",""
"3417745_3",7687,"240","",3,"","",""
"3417744_3",7687,"236","",3,"","",""
"3417743_3",7687,"234","",3,"","",""
"3417742_3",7687,"233","",3,"","",""
"3417741_3",7687,"231","",3,"","",""
"3417740_3",7687,"230","",3,"","",""
"3417739_3",7687,"229","",3,"","",""
"3417738_3",7687,"227","",3,"","",""
"3417737_3",7687,"226","",3,"","",""
"3417736_3",7687,"225","",3,"","",""
"3417735_3",7687,"224","",3,"","",""
"3417734_3",7687,"223","",3,"","",""
"3417733_3",7687,"222","",3,"","",""
"3417732_3",7687,"221","",3,"","",""
"3417731_3",7687,"220","",3,"","",""
"3417730_3",7687,"219","",3,"","",""
"3417729_3",7687,"218","",3,"","",""
"3417728_3",7687,"217","",3,"","",""
"3417727_3",7687,"216","",3,"","",""
"3417726_3",7687,"215","",3,"","",""
"3417725_3",7687,"214","",3,"","",""
"3417724_3",7687,"212","",3,"","",""
"3417723_3",7687,"211","",3,"","",""
"3417722_3",7687,"210","",3,"","",""
"3417721_3",7686,"7321","",3,"","",""
"3417720_3",7686,"7320","",3,"","",""
"3417719_3",7686,"7280","",3,"","",""
"3417718_3",7686,"7270","",3,"","",""
"3417717_3",7686,"6800","",3,"","",""
"3417716_3",7686,"6004","",3,"","",""
"3417715_3",7686,"6003","",3,"","",""
"3417714_3",7686,"6002","",3,"","",""
"3417713_3",7686,"6001","",3,"","",""
"3417712_3",7686,"5680","",3,"","",""
"3417711_3",7686,"5670","",3,"","",""
"3417710_3",7686,"5621","",3,"","",""
"3417709_3",7686,"5403","",3,"","",""
"3417708_3",7686,"5050","",3,"","",""
"3417707_3",7686,"5020","",3,"","",""
"3417706_3",7686,"5010","",3,"","",""
"3417705_3",7686,"8800","",3,"","",""
"3417704_3",7686,"8700","",3,"","",""
"3417703_3",7686,"8500","",3,"","",""
"3417702_3",7686,"8400","",3,"","",""
"3417701_3",7686,"8300","",3,"","",""
"3417700_3",7686,"8200","",3,"","",""
"3417699_3",7686,"8000","",3,"","",""
"3417698_3",7685,"Lufthansa Express Bus","",3,"","",""
"3417697_4",7683,"Starnberger See","",4,"","",""
"3417696_4",7683,"Ammersee","",4,"","",""
"3365245_1",7623,"17","",1,"","",""
"3365244_3",13151,"38","",3,"","",""
"3365243_3",13151,"37","",3,"","",""
"3365242_3",13151,"36","",3,"","",""
"3365241_3",13151,"30","",3,"","",""
"3365239_3",9407,"339","",3,"","",""
"3365238_3",9407,"335","",3,"","",""
"3365237_3",9407,"334","",3,"","",""
"3365236_3",9407,"333","",3,"","",""
"3365231_1",7623,"E","",1,"","",""
"3365230_3",7629,"706","",3,"","",""
"3365229_3",7629,"704","",3,"","",""
"3365228_3",7629,"702","",3,"","",""
"3365227_3",7629,"701","",3,"","",""
"3365226_3",7614,"587","",3,"","",""
"3365225_3",7628,"78","",3,"","",""
"3365224_3",7627,"737","",3,"","",""
"3365223_3",7627,"77","",3,"","",""
"3365222_3",7626,"597","",3,"","",""
"3365221_3",7626,"89","",3,"","",""
"3365220_3",7626,"88","",3,"","",""
"3365219_3",7626,"88X","",3,"","",""
"3365218_3",7626,"85","",3,"","",""
"3365217_3",7626,"84","",3,"","",""
"3365216_3",7626,"84X","",3,"","",""
"3365215_3",7614,"467","",3,"","",""
"3365214_3",7626,"84A","",3,"","",""
"3365213_3",7626,"N5","",3,"","",""
"3365212_3",7625,"925","",3,"","",""
"3365211_3",7625,"850","",3,"","",""
"3365210_3",7625,"850","",3,"","",""
"3365209_3",7625,"812","",3,"","",""
"3365208_3",7625,"765","",3,"","",""
"3365207_3",7625,"761","",3,"","",""
"3365206_3",7625,"734","",3,"","",""
"3365205_3",7625,"733","",3,"","",""
"3365204_3",7625,"731","",3,"","",""
"3365203_3",7625,"712","",3,"","",""
"3365202_3",7625,"712R","",3,"","",""
"3365201_3",7625,"707","",3,"","",""
"3365200_3",13151,"314","",3,"","",""
"3365199_3",13151,"231","",3,"","",""
"3365198_3",13268,"64","",3,"","",""
"3365197_3",7625,"79","",3,"","",""
"3365196_3",7625,"73","",3,"","",""
"3365195_3",7625,"73","",3,"","",""
"3365194_3",7625,"71","",3,"","",""
"3365193_3",7624,"7646","",3,"","",""
"3365192_3",7624,"592","",3,"","",""
"3365191_3",7624,"591","",3,"","",""
"3365190_3",7624,"582","",3,"","",""
"3365189_3",7624,"463","",3,"","",""
"3365188_3",7624,"368","",3,"","",""
"3365187_3",7624,"365","",3,"","",""
"3365186_3",7624,"364","",3,"","",""
"3365185_3",7624,"320","",3,"","",""
"3365184_3",7624,"241","",3,"","",""
"3365183_3",7624,"240","",3,"","",""
"3365182_3",7624,"227","",3,"","",""
"3365181_3",7624,"222","",3,"","",""
"3365180_3",7624,"217a","",3,"","",""
"3365179_3",7624,"216","",3,"","",""
"3365178_3",7624,"59","",3,"","",""
"3365177_3",7624,"58","",3,"","",""
"3365176_3",7624,"49","",3,"","",""
"3365175_3",13268,"63","",3,"","",""
"3365174_3",9407,"318","",3,"","",""
"3365173_3",7616,"350","",3,"","",""
"3365172_3",13151,"239","",3,"","",""
"3365171_3",13151,"232","",3,"","",""
"3365170_1",7623,"E","",1,"","",""
"3365170_3",7623,"E","",3,"","",""
"3365169_3",7623,"16","",3,"","",""
"3365168_1",7623,"15","",1,"","",""
"3365167_3",7623,"14","",3,"","",""
"3365166_3",7623,"13","",3,"","",""
"3365165_3",7623,"12","",3,"","",""
"3365164_1",7623,"11","",1,"","",""
"3365164_3",7623,"11","",3,"","",""
"3365163_1",7623,"10","",1,"","",""
"3365162_2",7623,"9","",2,"","",""
"3365161_1",7623,"8","",1,"","",""
"3365161_2",7623,"8","",2,"","",""
"3365160_3",7623,"N8","",3,"","",""
"3365159_1",7623,"7","",1,"","",""
"3365158_3",7623,"N7","",3,"","",""
"3365157_3",13151,"225","",3,"","",""
"3365156_1",7623,"6","",1,"","",""
"3365156_3",7623,"6","",3,"","",""
"3365155_1",7623,"5","",1,"","",""
"3365155_3",7623,"5","",3,"","",""
"3365154_1",7623,"4","",1,"","",""
"3365154_3",7623,"4","",3,"","",""
"3365153_1",7623,"N4","",1,"","",""
"3365152_3",7623,"N3","",3,"","",""
"3365151_0",7623,"2","",0,"","",""
"3365150_1",7623,"N2","",1,"","",""
"3365149_0",7623,"1","",0,"","",""
"3365148_3",7623,"N1","",3,"","",""
"3365147_3",13151,"21","",3,"","",""
"3365146_3",7620,"396","",3,"","",""
"3365145_3",7620,"395","",3,"","",""
"3365144_3",7620,"382","",3,"","",""
"3365143_3",7620,"381","",3,"","",""
"3365142_3",7620,"380","",3,"","",""
"3365141_3",7620,"329","",3,"","",""
"3365140_3",7620,"328","",3,"","",""
"3365139_3",7620,"327","",3,"","",""
"3365138_3",7620,"326","",3,"","",""
"3365137_3",7620,"325","",3,"","",""
"3365136_3",7620,"321","",3,"","",""
"3365135_3",7620,"218","",3,"","",""
"3365134_3",7616,"366","",3,"","",""
"3365133_3",7615,"723","",3,"","",""
"3365132_3",7615,"70","",3,"","",""
"3365131_3",7614,"585","",3,"","",""
"3365130_3",7614,"583","",3,"","",""
"3365129_3",7612,"716","",3,"","",""
"3365128_3",7612,"242","",3,"","",""
"3365127_3",7612,"226","",3,"","",""
"3365126_3",13151,"337","",3,"","",""
"3365125_3",13151,"336","",3,"","",""
"3365124_3",13151,"331","",3,"","",""
"3365123_3",13151,"323","",3,"","",""
"3365122_3",13151,"319","",3,"","",""
"3365121_3",13151,"ALB","",3,"","",""
"3365120_3",13151,"317","",3,"","",""
"3365119_3",13151,"316","",3,"","",""
"3365118_3",13151,"315","",3,"","",""
"3365117_3",13151,"312","",3,"","",""
"3365116_3",13151,"308","",3,"","",""
"3365115_3",13151,"307","",3,"","",""
"3365114_3",13151,"306","",3,"","",""
"3365113_3",13151,"304","",3,"","",""
"3365112_3",13151,"303","",3,"","",""
"3365111_3",13151,"302","",3,"","",""
"3365110_3",13151,"301","",3,"","",""
"3365109_3",13151,"255","",3,"","",""
"3365108_3",13151,"254","",3,"","",""
"3365107_3",13151,"253","",3,"","",""
"3365106_3",13151,"252","",3,"","",""
"3365105_3",13151,"251","",3,"","",""
"3365104_3",13151,"250","",3,"","",""
"3365103_3",13151,"223","",3,"","",""
"3365102_3",7599,"AST5","",3,"","",""
"3365101_3",13268,"68","",3,"","",""
"3365100_3",13268,"65","",3,"","",""
"3365099_3",13268,"62","",3,"","",""
"3365098_3",13268,"61","",3,"","",""
"3365097_3",13268,"60","",3,"","",""
"3365096_3",13268,"7","",3,"","",""
"3365095_3",13268,"7a","",3,"","",""
"3365094_3",13268,"6","",3,"","",""
"3365093_3",13268,"6a","",3,"","",""
"3365092_3",13268,"5","",3,"","",""
"3365091_3",13268,"4","",3,"","",""
"3365090_3",13268,"3","",3,"","",""
"3365089_3",13268,"2","",3,"","",""
"3365088_3",13268,"1","",3,"","",""
"3365087_3",13266,"101","",3,"","",""
"3365086_3",7608,"873","",3,"","",""
"3365085_3",7608,"870","",3,"","",""
"3365084_3",7607,"929","",3,"","",""
"3365083_3",7607,"920","",3,"","",""
"3365082_3",7607,"813","",3,"","",""
"3365081_3",7606,"813","",3,"","",""
"3365080_3",7606,"812","",3,"","",""
"3365079_3",9646,"311S","",3,"","",""
"3365078_3",9646,"311N","",3,"","",""
"3365077_3",9646,"310","",3,"","",""
"3365076_3",9421,"Pf 7","",3,"","",""
"3365075_3",9421,"Pf 6","",3,"","",""
"3365074_3",9421,"Pf 5","",3,"","",""
"3365073_3",9421,"Pf 3","",3,"","",""
"3365072_3",9421,"Pf 2","",3,"","",""
"3365071_3",9407,"212","",3,"","",""
"3365070_3",8146,"390","",3,"","",""
"3365069_3",7603,"229","",3,"","",""
"3365068_3",7602,"392","",3,"","",""
"3365067_3",7602,"391","",3,"","",""
"3365066_3",7601,"282","",3,"","",""
"3365065_3",7601,"281","",3,"","",""
"3365064_3",7601,"280","",3,"","",""
"3365063_3",7601,"272","",3,"","",""
"3365062_3",7600,"271","",3,"","",""
"3365061_3",7600,"270","",3,"","",""
"3365060_3",7599,"AST4","",3,"","",""
"3365059_3",7599,"AST3","",3,"","",""
"3365058_3",7599,"AST2","",3,"","",""
"3365057_3",7599,"AST1","",3,"","",""
"3365056_3",7599,"215","",3,"","",""
"3365055_3",7599,"11","",3,"","",""
"3365054_3",7599,"10","",3,"","",""
"3365053_3",7599,"E","",3,"","",""
"3365052_3",7599,"6","",3,"","",""
"3365051_3",7599,"5","",3,"","",""
"3365050_3",7599,"4","",3,"","",""
"3365049_3",7599,"3","",3,"","",""
"3365048_3",7599,"2","",3,"","",""
"3365047_3",7599,"1","",3,"","",""
"3365046_3",9407,"Bürgerbus Königsbronn","",3,"","",""
"3365045_3",9407,"589c","",3,"","",""
"3365044_3",9407,"589b","",3,"","",""
"3365043_3",9407,"589a","",3,"","",""
"3365042_3",9407,"582N","",3,"","",""
"3365041_3",9407,"50_1","",3,"","",""
"3365040_3",9407,"469","",3,"","",""
"3365039_3",9407,"461","",3,"","",""
"3365038_3",9407,"217","",3,"","",""
"3365037_3",9407,"76","",3,"","",""
"3365036_3",9407,"75","",3,"","",""
"3365035_3",9407,"74","",3,"","",""
"3365034_3",9407,"70","",3,"","",""
"3365033_3",9407,"52","",3,"","",""
"3365032_3",9407,"51","",3,"","",""
"3365031_3",9407,"50","",3,"","",""
"3365030_3",9407,"46","",3,"","",""
"3365029_3",9407,"41","",3,"","",""
"3365028_3",9407,"40","",3,"","",""
"3365027_3",9407,"35","",3,"","",""
"3365026_3",9407,"30","",3,"","",""
"3365025_3",9407,"24","",3,"","",""
"3365024_3",9407,"23","",3,"","",""
"3416603_3",7593,"7796","",3,"","",""
"3416602_3",7593,"7781","",3,"","",""
"3416601_3",7593,"7780","",3,"","",""
"3416600_3",13526,"X63","",3,"","",""
"3416599_3",13526,"506","",3,"","",""
"3416598_3",13526,"430","",3,"","",""
"3416597_3",13526,"420","",3,"","",""
"3416596_3",13526,"NG3","",3,"","",""
"3416595_3",13526,"NG2","",3,"","",""
"3416594_3",13526,"NG1","",3,"","",""
"3416593_3",13526,"CW1","",3,"","",""
"3416592_3",13526,"BW2","",3,"","",""
"3416591_3",13526,"BW1","",3,"","",""
"3416590_3",13526,"AL3","",3,"","",""
"3416589_3",13526,"AL2","",3,"","",""
"3416588_3",13526,"AL1","",3,"","",""
"3416587_3",13526,"775","",3,"","",""
"3416586_3",13526,"772","",3,"","",""
"3416585_3",13526,"771","",3,"","",""
"3416584_3",13526,"710","",3,"","",""
"3416583_3",13526,"680","",3,"","",""
"3416582_3",13526,"641","",3,"","",""
"3416581_3",13526,"640","",3,"","",""
"3416580_3",13526,"636","",3,"","",""
"3416579_3",13526,"635","",3,"","",""
"3416578_3",13526,"634","",3,"","",""
"3416577_3",13526,"633","",3,"","",""
"3416576_3",13526,"632","",3,"","",""
"3416575_3",13526,"6301","",3,"","",""
"3416574_3",13526,"555","",3,"","",""
"3416573_3",13526,"552","",3,"","",""
"3416572_3",13526,"540","",3,"","",""
"3416571_3",13526,"504","",3,"","",""
"3416570_3",13526,"503","",3,"","",""
"3416569_3",13526,"502","",3,"","",""
"3416568_3",13526,"501","",3,"","",""
"3416567_3",13526,"444","",3,"","",""
"3416566_3",13526,"442","",3,"","",""
"3416565_3",13526,"435","",3,"","",""
"3416564_3",13526,"320","",3,"","",""
"3416563_3",13526,"300","",3,"","",""
"3416562_3",7593,"724","",3,"","",""
"3416561_3",7593,"723","",3,"","",""
"3416560_3",7593,"722","",3,"","",""
"3416559_3",7593,"880","",3,"","",""
"3416558_3",7593,"824","",3,"","",""
"3416557_3",7593,"824","",3,"","",""
"3416556_3",7593,"820","",3,"","",""
"3416555_3",7593,"820","",3,"","",""
"3416554_3",7593,"715","",3,"","",""
"3416553_3",7593,"690","",3,"","",""
"3416552_3",7593,"670","",3,"","",""
"3416551_3",7593,"663","",3,"","",""
"3416550_3",7593,"663","",3,"","",""
"3416549_3",7593,"662","",3,"","",""
"3416548_3",7593,"661","",3,"","",""
"3416547_3",7593,"620","",3,"","",""
"3416546_3",7593,"200","",3,"","",""
"3416923_3",7637,"SEV U17","",3,"","",""
"3416922_3",7637,"141","",3,"","",""
"3416921_3",7637,"NE51","",3,"","",""
"3416920_3",7637,"192","",3,"","",""
"3416919_3",7637,"182","",3,"","",""
"3416918_3",7637,"T8.2","",3,"","",""
"3416917_3",7637,"T8.1","",3,"","",""
"3416916_3",7637,"T7.2","",3,"","",""
"3416915_3",7637,"T7.1","",3,"","",""
"3416914_3",7637,"T6.3","",3,"","",""
"3416913_3",7637,"T6.2","",3,"","",""
"3416912_3",7637,"T6.1","",3,"","",""
"3416911_3",7637,"T5.1","",3,"","",""
"3416910_3",7637,"T4.1","",3,"","",""
"3416909_3",7637,"T3.1","",3,"","",""
"3416908_3",7637,"T2.1","",3,"","",""
"3416907_3",7637,"T15.1","",3,"","",""
"3416906_3",7637,"T1.2","",3,"","",""
